date,ticker,close_price
2024-11-19,HORX,147.14
2024-11-20,HORX,145.5
2024-11-21,HORX,146.64
2024-11-22,HORX,147.34
2024-11-25,HORX,146.3
2024-11-26,HORX,147.29
2024-11-27,HORX,144.27
2024-11-28,HORX,142.92
2024-11-29,HORX,141.04
2024-12-02,HORX,139.3
2024-12-03,HORX,138.86
2024-12-04,HORX,134.56
2024-12-05,HORX,135.82
2024-12-06,HORX,134.33
2024-12-09,HORX,129.45
2024-12-10,HORX,133.39
2024-12-11,HORX,132.4
2024-12-12,HORX,128.99
2024-12-13,HORX,128.3
2024-12-16,HORX,125.16
2024-12-17,HORX,123.81
2024-12-18,HORX,124.62
2024-12-19,HORX,125.7
2024-12-20,HORX,123.77
2024-12-23,HORX,124.59
2024-12-24,HORX,125.29
2024-12-25,HORX,127.64
2024-12-26,HORX,127.51
2024-12-27,HORX,130.8
2024-12-30,HORX,131.46
2024-12-31,HORX,133.22
2023-01-02,BEAX,148.76
2023-01-03,BEAX,149.75
2023-01-04,BEAX,151.29
2023-01-05,BEAX,150.18
2023-01-06,BEAX,148.45
2023-01-09,BEAX,147.82
2023-01-10,BEAX,147.9
2023-01-11,BEAX,142.61
2023-01-12,BEAX,138.84
2023-01-13,BEAX,135.9
2023-01-16,BEAX,139.27
2023-01-17,BEAX,139.02
2023-01-18,BEAX,137.36
2023-01-19,BEAX,140.76
2023-01-20,BEAX,139.23
2023-01-23,BEAX,141.39
2023-01-24,BEAX,140.42
2023-01-25,BEAX,144.51
2023-01-26,BEAX,148.58
2023-01-27,BEAX,144.37
2023-01-30,BEAX,147.79
2023-01-31,BEAX,149.07
2023-02-01,BEAX,150.71
2023-02-02,BEAX,150.62
2023-02-03,BEAX,155.1
2023-02-06,BEAX,157.98
2023-02-07,BEAX,157.03
2023-02-08,BEAX,164.05
2023-02-09,BEAX,162.36
2023-02-10,BEAX,160.95
2023-02-13,BEAX,154.49
2023-02-14,BEAX,149.32
2023-02-15,BEAX,145.41
2023-02-16,BEAX,143.36
2023-02-17,BEAX,138.14
2023-02-20,BEAX,135.35
2023-02-21,BEAX,142.44
2023-02-22,BEAX,147.04
2023-02-23,BEAX,151.62
2023-02-24,BEAX,154.48
2023-02-27,BEAX,152.66
2023-02-28,BEAX,158.01
2023-03-01,BEAX,161.54
2023-03-02,BEAX,167.73
2023-03-03,BEAX,162.48
2023-03-06,BEAX,162.89
2023-03-07,BEAX,159.23
2023-03-08,BEAX,162.99
2023-03-09,BEAX,155.3
2023-03-10,BEAX,158.3
2023-03-13,BEAX,153.62
2023-03-14,BEAX,156.03
2023-03-15,BEAX,151.26
2023-03-16,BEAX,146.34
2023-03-17,BEAX,142.8
2023-03-20,BEAX,143.84
2023-03-21,BEAX,144.04
2023-03-22,BEAX,144.5
2023-03-23,BEAX,142.84
2023-03-24,BEAX,142.35
2023-03-27,BEAX,143.58
2023-03-28,BEAX,149.51
2023-03-29,BEAX,148.34
2023-03-30,BEAX,146.07
2023-03-31,BEAX,140.79
2023-04-03,BEAX,140.59
2023-04-04,BEAX,138.19
2023-04-05,BEAX,138.84
2023-04-06,BEAX,136.9
2023-04-07,BEAX,142.15
2023-04-10,BEAX,136.84
2023-04-11,BEAX,143.39
2023-04-12,BEAX,141.09
2023-04-13,BEAX,148.18
2023-04-14,BEAX,143.29
2023-04-17,BEAX,144.88
2023-04-18,BEAX,147.75
2023-04-19,BEAX,150.44
2023-04-20,BEAX,152.16
2023-04-21,BEAX,151.47
2023-04-24,BEAX,147.97
2023-04-25,BEAX,147.23
2023-04-26,BEAX,145.79
2023-04-27,BEAX,149.47
2023-04-28,BEAX,145.07
2023-05-01,BEAX,149.43
2023-05-02,BEAX,154.23
2023-05-03,BEAX,153.2
2023-05-04,BEAX,158.23
2023-05-05,BEAX,160.03
2023-05-08,BEAX,162.39
2023-05-09,BEAX,165.31
2023-05-10,BEAX,163.39
2023-05-11,BEAX,165.35
2023-05-12,BEAX,165.51
2023-05-15,BEAX,163.28
2023-05-16,BEAX,158.01
2023-05-17,BEAX,157.98
2023-05-18,BEAX,159.57
2023-05-19,BEAX,160.33
2023-05-22,BEAX,168.11
2023-05-23,BEAX,173.08
2023-05-24,BEAX,172.04
2023-05-25,BEAX,171.94
2023-05-26,BEAX,177.28
2023-05-29,BEAX,170.19
2023-05-30,BEAX,177.41
2023-05-31,BEAX,177.14
2023-06-01,BEAX,181.81
2023-06-02,BEAX,184.23
2023-06-05,BEAX,186.89
2023-06-06,BEAX,187.85
2023-06-07,BEAX,188.72
2023-06-08,BEAX,192.28
2023-06-09,BEAX,186.2
2023-06-12,BEAX,190.31
2023-06-13,BEAX,186.27
2023-06-14,BEAX,182.92
2023-06-15,BEAX,190.87
2023-06-16,BEAX,191.11
2023-06-19,BEAX,188.71
2023-06-20,BEAX,189.16
2023-06-21,BEAX,187.86
2023-06-22,BEAX,191.05
2023-06-23,BEAX,191.81
2023-06-26,BEAX,201.6
2023-06-27,BEAX,201.32
2023-06-28,BEAX,200.03
2023-06-29,BEAX,195.11
2023-06-30,BEAX,196.63
2023-07-03,BEAX,194.99
2023-07-04,BEAX,196.13
2023-07-05,BEAX,198.56
2023-07-06,BEAX,203.13
2023-07-07,BEAX,199.36
2023-07-10,BEAX,193.7
2023-07-11,BEAX,192.82
2023-07-12,BEAX,193.59
2023-07-13,BEAX,187.19
2023-07-14,BEAX,184.59
2023-07-17,BEAX,178.98
2023-07-18,BEAX,186.24
2023-07-19,BEAX,183.88
2023-07-20,BEAX,186.83
2023-07-21,BEAX,181.52
2023-07-24,BEAX,181.19
2023-07-25,BEAX,180.97
2023-07-26,BEAX,184.4
2023-07-27,BEAX,183.32
2023-07-28,BEAX,188.45
2023-07-31,BEAX,187.04
2023-08-01,BEAX,184.79
2023-08-02,BEAX,181.97
2023-08-03,BEAX,185.78
2023-08-04,BEAX,184.61
2023-08-07,BEAX,192.66
2023-08-08,BEAX,190.82
2023-08-09,BEAX,194.68
2023-08-10,BEAX,201.14
2023-08-11,BEAX,199.88
2023-08-14,BEAX,198.06
2023-08-15,BEAX,199.4
2023-08-16,BEAX,195.85
2023-08-17,BEAX,191.71
2023-08-18,BEAX,184.8
2023-08-21,BEAX,188.34
2023-08-22,BEAX,185.23
2023-08-23,BEAX,185.56
2023-08-24,BEAX,178.07
2023-08-25,BEAX,177.08
2023-08-28,BEAX,177.61
2023-08-29,BEAX,178.6
2023-08-30,BEAX,184.6
2023-08-31,BEAX,181.19
2023-09-01,BEAX,177.64
2023-09-04,BEAX,181.43
2023-09-05,BEAX,178.92
2023-09-06,BEAX,185.21
2023-09-07,BEAX,180.71
2023-09-08,BEAX,182.27
2023-09-11,BEAX,182.77
2023-09-12,BEAX,181.19
2023-09-13,BEAX,182.03
2023-09-14,BEAX,181.99
2023-09-15,BEAX,185.12
2023-09-18,BEAX,189.72
2023-09-19,BEAX,193.82
2023-09-20,BEAX,192.44
2023-09-21,BEAX,193.58
2023-09-22,BEAX,189.57
2023-09-25,BEAX,187.18
2023-09-26,BEAX,186.18
2023-09-27,BEAX,196.95
2023-09-28,BEAX,199.86
2023-09-29,BEAX,206.66
2023-10-02,BEAX,211.15
2023-10-03,BEAX,214.77
2023-10-04,BEAX,217.37
2023-10-05,BEAX,222.26
2023-10-06,BEAX,228.84
2023-10-09,BEAX,227.4
2023-10-10,BEAX,232.15
2023-10-11,BEAX,231.39
2023-10-12,BEAX,227.98
2023-10-13,BEAX,230.65
2023-10-16,BEAX,231.38
2023-10-17,BEAX,232.01
2023-10-18,BEAX,233.94
2023-10-19,BEAX,241.25
2023-10-20,BEAX,234.63
2023-10-23,BEAX,228.1
2023-10-24,BEAX,222.54
2023-10-25,BEAX,223.85
2023-10-26,BEAX,228.34
2023-10-27,BEAX,234.84
2023-10-30,BEAX,239.29
2023-10-31,BEAX,233.88
2023-11-01,BEAX,234.76
2023-11-02,BEAX,233.34
2023-11-03,BEAX,230.05
2023-11-06,BEAX,216.2
2023-11-07,BEAX,211.2
2023-11-08,BEAX,207.85
2023-11-09,BEAX,201.72
2023-11-10,BEAX,202.28
2023-11-13,BEAX,204.42
2023-11-14,BEAX,199.65
2023-11-15,BEAX,196.27
2023-11-16,BEAX,198.09
2023-11-17,BEAX,193.79
2023-11-20,BEAX,196.25
2023-11-21,BEAX,192.42
2023-11-22,BEAX,197.88
2023-11-23,BEAX,199.34
2023-11-24,BEAX,203.18
2023-11-27,BEAX,206.67
2023-11-28,BEAX,204.44
2023-11-29,BEAX,203.14
2023-11-30,BEAX,201.17
2023-12-01,BEAX,209.39
2023-12-04,BEAX,207.22
2023-12-05,BEAX,209.61
2023-12-06,BEAX,201.63
2023-12-07,BEAX,200.15
2023-12-08,BEAX,207.43
2023-12-11,BEAX,209.42
2023-12-12,BEAX,215.49
2023-12-13,BEAX,219.59
2023-12-14,BEAX,219.46
2023-12-15,BEAX,229.49
2023-12-18,BEAX,230.72
2023-12-19,BEAX,235.88
2023-12-20,BEAX,226.1
2023-12-21,BEAX,219.81
2023-12-22,BEAX,222.71
2023-12-25,BEAX,222.52
2023-12-26,BEAX,227.06
2023-12-27,BEAX,229.96
2023-12-28,BEAX,227.19
2023-12-29,BEAX,219.74
2024-01-01,BEAX,219.07
2024-01-02,BEAX,214.13
2024-01-03,BEAX,216.16
2024-01-04,BEAX,221.39
2024-01-05,BEAX,225.59
2024-01-08,BEAX,226.28
2024-01-09,BEAX,225.0
2024-01-10,BEAX,232.61
2024-01-11,BEAX,224.39
2024-01-12,BEAX,218.9
2024-01-15,BEAX,221.0
2024-01-16,BEAX,218.37
2024-01-17,BEAX,214.9
2024-01-18,BEAX,210.34
2024-01-19,BEAX,212.18
2024-01-22,BEAX,213.78
2024-01-23,BEAX,209.76
2024-01-24,BEAX,204.35
2024-01-25,BEAX,209.86
2024-01-26,BEAX,214.41
2024-01-29,BEAX,220.95
2024-01-30,BEAX,222.6
2024-01-31,BEAX,217.79
2024-02-01,BEAX,222.99
2024-02-02,BEAX,215.97
2024-02-05,BEAX,216.41
2024-02-06,BEAX,216.98
2024-02-07,BEAX,220.63
2024-02-08,BEAX,222.83
2024-02-09,BEAX,230.6
2024-02-12,BEAX,233.9
2024-02-13,BEAX,235.4
2024-02-14,BEAX,234.4
2024-02-15,BEAX,231.06
2024-02-16,BEAX,225.84
2024-02-19,BEAX,223.19
2024-02-20,BEAX,217.5
2024-02-21,BEAX,218.05
2024-02-22,BEAX,217.75
2024-02-23,BEAX,224.38
2024-02-26,BEAX,220.7
2024-02-27,BEAX,212.42
2024-02-28,BEAX,210.16
2024-02-29,BEAX,216.39
2024-03-01,BEAX,210.98
2024-03-04,BEAX,210.61
2024-03-05,BEAX,211.85
2024-03-06,BEAX,211.73
2024-03-07,BEAX,209.33
2024-03-08,BEAX,214.28
2024-03-11,BEAX,217.63
2024-03-12,BEAX,218.28
2024-03-13,BEAX,219.29
2024-03-14,BEAX,219.78
2024-03-15,BEAX,228.23
2024-03-18,BEAX,229.64
2024-03-19,BEAX,230.82
2024-03-20,BEAX,229.87
2024-03-21,BEAX,231.17
2024-03-22,BEAX,228.72
2024-03-25,BEAX,236.68
2024-03-26,BEAX,242.11
2024-03-27,BEAX,226.95
2024-03-28,BEAX,222.65
2024-03-29,BEAX,218.29
2024-04-01,BEAX,216.49
2024-04-02,BEAX,224.76
2024-04-03,BEAX,223.45
2024-04-04,BEAX,217.62
2024-04-05,BEAX,209.83
2024-04-08,BEAX,205.57
2024-04-09,BEAX,203.55
2024-04-10,BEAX,195.33
2024-04-11,BEAX,199.13
2024-04-12,BEAX,195.92
2024-04-15,BEAX,190.22
2024-04-16,BEAX,189.33
2024-04-17,BEAX,188.93
2024-04-18,BEAX,193.88
2024-04-19,BEAX,198.44
2024-04-22,BEAX,196.32
2024-04-23,BEAX,197.75
2024-04-24,BEAX,199.59
2024-04-25,BEAX,197.12
2024-04-26,BEAX,188.77
2024-04-29,BEAX,181.94
2024-04-30,BEAX,183.08
2024-05-01,BEAX,188.38
2024-05-02,BEAX,186.71
2024-05-03,BEAX,185.67
2024-05-06,BEAX,185.18
2024-05-07,BEAX,188.7
2024-05-08,BEAX,188.53
2024-05-09,BEAX,192.07
2024-05-10,BEAX,196.54
2024-05-13,BEAX,198.9
2024-05-14,BEAX,196.95
2024-05-15,BEAX,199.9
2024-05-16,BEAX,202.79
2024-05-17,BEAX,197.6
2024-05-20,BEAX,195.11
2024-05-21,BEAX,188.3
2024-05-22,BEAX,189.37
2024-05-23,BEAX,184.72
2024-05-24,BEAX,184.61
2024-05-27,BEAX,187.06
2024-05-28,BEAX,184.35
2024-05-29,BEAX,181.86
2024-05-30,BEAX,183.47
2024-05-31,BEAX,191.77
2024-06-03,BEAX,189.47
2024-06-04,BEAX,193.89
2024-06-05,BEAX,188.88
2024-06-06,BEAX,187.48
2024-06-07,BEAX,182.35
2024-06-10,BEAX,184.37
2024-06-11,BEAX,189.72
2024-06-12,BEAX,187.28
2024-06-13,BEAX,186.15
2024-06-14,BEAX,193.25
2024-06-17,BEAX,200.19
2024-06-18,BEAX,200.98
2024-06-19,BEAX,197.75
2024-06-20,BEAX,190.29
2024-06-21,BEAX,192.95
2024-06-24,BEAX,201.18
2024-06-25,BEAX,203.69
2024-06-26,BEAX,196.0
2024-06-27,BEAX,200.43
2024-06-28,BEAX,201.99
2024-07-01,BEAX,203.37
2024-07-02,BEAX,203.34
2024-07-03,BEAX,205.32
2024-07-04,BEAX,208.42
2024-07-05,BEAX,214.04
2024-07-08,BEAX,218.49
2024-07-09,BEAX,220.25
2024-07-10,BEAX,218.15
2024-07-11,BEAX,222.39
2024-07-12,BEAX,224.85
2024-07-15,BEAX,232.86
2024-07-16,BEAX,232.97
2024-07-17,BEAX,227.9
2024-07-18,BEAX,222.88
2024-07-19,BEAX,224.02
2024-07-22,BEAX,225.12
2024-07-23,BEAX,235.53
2024-07-24,BEAX,233.78
2024-07-25,BEAX,230.33
2024-07-26,BEAX,228.6
2024-07-29,BEAX,233.53
2024-07-30,BEAX,237.49
2024-07-31,BEAX,250.78
2024-08-01,BEAX,252.2
2024-08-02,BEAX,245.42
2024-08-05,BEAX,245.22
2024-08-06,BEAX,245.33
2024-08-08,BEAX,255.79
2024-08-09,BEAX,248.2
2024-08-12,BEAX,249.07
2024-08-13,BEAX,244.44
2024-08-14,BEAX,250.66
2024-08-15,BEAX,259.46
2024-08-16,BEAX,262.17
2024-08-19,BEAX,259.84
2024-08-20,BEAX,261.69
2024-08-21,BEAX,260.59
2024-08-22,BEAX,266.69
2024-08-23,BEAX,262.99
2024-08-26,BEAX,271.08
2024-08-27,BEAX,271.23
2024-08-28,BEAX,264.65
2024-08-29,BEAX,261.14
2024-08-30,BEAX,266.58
2024-09-03,BEAX,255.71
2024-09-04,BEAX,262.67
2024-09-05,BEAX,257.64
2024-09-06,BEAX,254.87
2024-09-09,BEAX,245.71
2024-09-10,BEAX,244.45
2024-09-11,BEAX,242.73
2024-09-12,BEAX,238.95
2024-09-13,BEAX,232.0
2024-09-16,BEAX,234.3
2024-09-17,BEAX,230.0
2024-09-18,BEAX,229.82
2024-09-19,BEAX,229.22
2024-09-20,BEAX,225.87
2024-09-23,BEAX,227.12
2024-09-24,BEAX,231.33
2024-09-25,BEAX,229.07
2024-09-26,BEAX,226.45
2024-09-27,BEAX,234.05
2024-09-30,BEAX,231.33
2024-10-01,BEAX,234.53
2024-10-02,BEAX,235.44
2024-10-03,BEAX,238.82
2024-10-04,BEAX,243.57
2024-10-07,BEAX,238.48
2024-10-08,BEAX,234.84
2024-10-09,BEAX,229.19
2024-10-10,BEAX,231.67
2024-10-11,BEAX,232.78
2024-10-14,BEAX,229.45
2024-10-15,BEAX,227.92
2024-10-16,BEAX,230.68
2024-10-17,BEAX,237.93
2024-10-18,BEAX,234.01
2024-10-21,BEAX,233.23
2024-10-22,BEAX,240.13
2024-10-23,BEAX,237.25
2024-10-24,BEAX,242.49
2024-10-25,BEAX,240.38
2024-10-28,BEAX,237.87
2024-10-29,BEAX,232.53
2024-10-30,BEAX,235.32
2024-10-31,BEAX,232.86
2024-11-01,BEAX,232.4
2024-11-04,BEAX,232.6
2024-11-05,BEAX,231.58
2024-11-06,BEAX,231.1
2024-11-07,BEAX,229.34
2024-11-08,BEAX,230.3
2024-11-11,BEAX,227.66
2024-11-12,BEAX,234.28
2024-11-13,BEAX,236.8
2024-11-14,BEAX,230.25
2024-11-15,BEAX,230.28
2024-11-18,BEAX,232.76
2024-11-19,BEAX,237.18
2024-11-20,BEAX,238.81
2024-11-21,BEAX,240.04
2024-11-22,BEAX,232.75
2024-11-25,BEAX,230.86
2024-11-26,BEAX,229.86
2024-11-27,BEAX,226.06
2024-11-28,BEAX,235.08
2024-11-29,BEAX,240.05
2024-12-02,BEAX,237.28
2024-12-03,BEAX,244.58
2024-12-04,BEAX,247.9
2024-12-05,BEAX,246.12
2024-12-06,BEAX,247.82
2024-12-09,BEAX,241.3
2024-12-10,BEAX,236.73
2024-12-11,BEAX,239.8
2024-12-12,BEAX,229.29
2024-12-13,BEAX,237.56
2024-12-16,BEAX,234.07
2024-12-17,BEAX,234.96
2024-12-18,BEAX,237.27
2024-12-19,BEAX,238.15
2024-12-20,BEAX,234.82
2024-12-23,BEAX,234.64
2024-12-24,BEAX,240.13
2024-12-25,BEAX,240.57
2024-12-26,BEAX,250.15
2024-12-27,BEAX,237.22
2024-12-30,BEAX,242.5
2024-12-31,BEAX,249.53
2023-01-02,ORBX,91.0
2023-01-03,ORBX,89.33
2023-01-04,ORBX,89.12
2023-01-05,ORBX,88.68
2023-01-06,ORBX,89.63
2023-01-09,ORBX,88.47
2023-01-10,ORBX,90.57
2023-01-11,ORBX,89.19
2023-01-12,ORBX,87.81
2023-01-13,ORBX,84.05
2023-01-16,ORBX,80.99
2023-01-17,ORBX,79.41
2023-01-18,ORBX,80.15
2023-01-19,ORBX,81.37
2023-01-20,ORBX,81.4
2023-01-23,ORBX,81.51
2023-01-24,ORBX,80.83
2023-01-25,ORBX,80.16
2023-01-26,ORBX,79.12
2023-01-27,ORBX,80.95
2023-01-30,ORBX,82.2
2023-01-31,ORBX,82.12
2023-02-01,ORBX,82.95
2023-02-02,ORBX,83.69
2023-02-03,ORBX,83.74
2023-02-06,ORBX,83.34
2023-02-07,ORBX,84.63
2023-02-08,ORBX,87.16
2023-02-09,ORBX,86.33
2023-02-10,ORBX,86.05
2023-02-13,ORBX,86.29
2023-02-14,ORBX,86.15
2023-02-15,ORBX,86.31
2023-02-16,ORBX,85.66
2023-02-17,ORBX,85.82
2023-02-20,ORBX,88.34
2023-02-21,ORBX,93.26
2023-02-22,ORBX,92.52
2023-02-23,ORBX,93.29
2023-02-24,ORBX,93.63
2023-02-27,ORBX,94.16
2023-02-28,ORBX,95.55
2023-03-01,ORBX,96.7
2023-03-02,ORBX,96.54
2023-03-03,ORBX,97.26
2023-03-06,ORBX,99.07
2023-03-07,ORBX,101.77
2023-03-08,ORBX,102.73
2023-03-09,ORBX,106.12
2023-03-10,ORBX,105.43
2023-03-13,ORBX,102.97
2023-03-14,ORBX,103.43
2023-03-15,ORBX,103.45
2023-03-16,ORBX,101.06
2023-03-17,ORBX,99.67
2023-03-20,ORBX,99.99
2023-03-21,ORBX,99.6
2023-03-22,ORBX,97.77
2023-03-23,ORBX,99.62
2023-03-24,ORBX,98.61
2023-03-27,ORBX,99.54
2023-03-28,ORBX,102.61
2023-03-29,ORBX,104.27
2023-03-30,ORBX,102.87
2023-03-31,ORBX,102.03
2023-04-03,ORBX,101.76
2023-04-04,ORBX,100.47
2023-04-05,ORBX,102.2
2023-04-06,ORBX,100.56
2023-04-07,ORBX,101.38
2023-04-10,ORBX,100.73
2023-04-11,ORBX,102.19
2023-04-12,ORBX,101.25
2023-04-13,ORBX,100.04
2023-04-14,ORBX,97.74
2023-04-17,ORBX,97.57
2023-04-18,ORBX,98.07
2023-04-19,ORBX,98.43
2023-04-20,ORBX,98.9
2023-04-21,ORBX,100.25
2023-04-24,ORBX,99.73
2023-04-25,ORBX,98.56
2023-04-26,ORBX,101.23
2023-04-27,ORBX,101.21
2023-04-28,ORBX,102.59
2023-05-01,ORBX,102.67
2023-05-02,ORBX,101.29
2023-05-03,ORBX,102.24
2023-05-04,ORBX,100.31
2023-05-05,ORBX,100.65
2023-05-08,ORBX,99.73
2023-05-09,ORBX,100.43
2023-05-10,ORBX,97.61
2023-05-11,ORBX,97.34
2023-05-12,ORBX,94.65
2023-05-15,ORBX,95.31
2023-05-16,ORBX,95.61
2023-05-17,ORBX,93.26
2023-05-18,ORBX,91.9
2023-05-19,ORBX,91.39
2023-05-22,ORBX,91.59
2023-05-23,ORBX,91.53
2023-05-24,ORBX,90.71
2023-05-25,ORBX,92.01
2023-05-26,ORBX,92.34
2023-05-29,ORBX,90.53
2023-05-30,ORBX,91.27
2023-05-31,ORBX,88.03
2023-06-01,ORBX,87.07
2023-06-02,ORBX,88.81
2023-06-05,ORBX,91.5
2023-06-06,ORBX,88.45
2023-06-07,ORBX,87.55
2023-06-08,ORBX,87.36
2023-06-09,ORBX,84.52
2023-06-12,ORBX,85.39
2023-06-13,ORBX,85.07
2023-06-14,ORBX,84.96
2023-06-15,ORBX,85.17
2023-06-16,ORBX,85.65
2023-06-19,ORBX,85.88
2023-06-20,ORBX,87.9
2023-06-21,ORBX,87.05
2023-06-22,ORBX,86.95
2023-06-23,ORBX,87.33
2023-06-26,ORBX,87.91
2023-06-27,ORBX,91.12
2023-06-28,ORBX,92.66
2023-06-29,ORBX,93.1
2023-06-30,ORBX,94.64
2023-07-03,ORBX,91.78
2023-07-04,ORBX,89.66
2023-07-05,ORBX,89.21
2023-07-06,ORBX,88.16
2023-07-07,ORBX,89.48
2023-07-10,ORBX,90.06
2023-07-11,ORBX,92.59
2023-07-12,ORBX,90.96
2023-07-13,ORBX,90.87
2023-07-14,ORBX,89.67
2023-07-17,ORBX,88.98
2023-07-18,ORBX,86.83
2023-07-19,ORBX,87.16
2023-07-20,ORBX,86.36
2023-07-21,ORBX,86.2
2023-07-24,ORBX,84.68
2023-07-25,ORBX,83.44
2023-07-26,ORBX,82.89
2023-07-27,ORBX,83.63
2023-07-28,ORBX,82.85
2023-07-31,ORBX,84.64
2023-08-01,ORBX,83.59
2023-08-02,ORBX,79.39
2023-08-03,ORBX,79.56
2023-08-04,ORBX,80.1
2023-08-07,ORBX,80.39
2023-08-08,ORBX,79.46
2023-08-09,ORBX,79.76
2023-08-10,ORBX,81.54
2023-08-11,ORBX,82.44
2023-08-14,ORBX,82.38
2023-08-15,ORBX,79.78
2023-08-16,ORBX,81.94
2023-08-17,ORBX,83.89
2023-08-18,ORBX,83.39
2023-08-21,ORBX,83.44
2023-08-22,ORBX,84.15
2023-08-23,ORBX,83.93
2023-08-24,ORBX,84.06
2023-08-25,ORBX,84.29
2023-08-28,ORBX,82.98
2023-08-29,ORBX,82.7
2023-08-30,ORBX,82.36
2023-08-31,ORBX,81.68
2023-09-01,ORBX,83.62
2023-09-04,ORBX,84.06
2023-09-05,ORBX,85.34
2023-09-06,ORBX,83.2
2023-09-07,ORBX,84.27
2023-09-08,ORBX,83.46
2023-09-11,ORBX,85.78
2023-09-12,ORBX,85.85
2023-09-13,ORBX,85.14
2023-09-14,ORBX,85.86
2023-09-15,ORBX,87.12
2023-09-18,ORBX,87.04
2023-09-19,ORBX,87.58
2023-09-20,ORBX,90.46
2023-09-21,ORBX,90.9
2023-09-22,ORBX,91.68
2023-09-25,ORBX,90.8
2023-09-26,ORBX,92.47
2023-09-27,ORBX,89.08
2023-09-28,ORBX,88.2
2023-09-29,ORBX,87.66
2023-10-02,ORBX,88.35
2023-10-03,ORBX,87.15
2023-10-04,ORBX,88.16
2023-10-05,ORBX,87.36
2023-10-06,ORBX,86.27
2023-10-09,ORBX,85.68
2023-10-10,ORBX,87.46
2023-10-11,ORBX,83.27
2023-10-12,ORBX,82.36
2023-10-13,ORBX,84.1
2023-10-16,ORBX,83.64
2023-10-17,ORBX,82.06
2023-10-18,ORBX,78.89
2023-10-19,ORBX,77.15
2023-10-20,ORBX,75.22
2023-10-23,ORBX,74.13
2023-10-24,ORBX,74.26
2023-10-25,ORBX,73.0
2023-10-26,ORBX,74.14
2023-10-27,ORBX,75.01
2023-10-30,ORBX,74.95
2023-10-31,ORBX,74.25
2023-11-01,ORBX,76.08
2023-11-02,ORBX,77.19
2023-11-03,ORBX,77.64
2023-11-06,ORBX,77.74
2023-11-07,ORBX,78.08
2023-11-08,ORBX,80.03
2023-11-09,ORBX,79.33
2023-11-10,ORBX,78.0
2023-11-13,ORBX,76.34
2023-11-14,ORBX,75.73
2023-11-15,ORBX,74.93
2023-11-16,ORBX,74.5
2023-11-17,ORBX,75.28
2023-11-20,ORBX,74.82
2023-11-21,ORBX,74.04
2023-11-22,ORBX,73.14
2023-11-23,ORBX,72.42
2023-11-24,ORBX,74.78
2023-11-27,ORBX,74.88
2023-11-28,ORBX,74.44
2023-11-29,ORBX,73.95
2023-11-30,ORBX,72.08
2023-12-01,ORBX,70.88
2023-12-04,ORBX,72.5
2023-12-05,ORBX,73.39
2023-12-06,ORBX,73.42
2023-12-07,ORBX,74.17
2023-12-08,ORBX,72.56
2023-12-11,ORBX,73.1
2023-12-12,ORBX,75.87
2023-12-13,ORBX,77.46
2023-12-14,ORBX,76.08
2023-12-15,ORBX,76.61
2023-12-18,ORBX,77.54
2023-12-19,ORBX,75.54
2023-12-20,ORBX,76.79
2023-12-21,ORBX,75.14
2023-12-22,ORBX,76.27
2023-12-25,ORBX,77.89
2023-12-26,ORBX,76.73
2023-12-27,ORBX,77.08
2023-12-28,ORBX,78.0
2023-12-29,ORBX,79.08
2024-01-01,ORBX,80.58
2024-01-02,ORBX,80.71
2024-01-03,ORBX,83.48
2024-01-04,ORBX,82.04
2024-01-05,ORBX,80.16
2024-01-08,ORBX,80.29
2024-01-09,ORBX,83.13
2024-01-10,ORBX,83.86
2024-01-11,ORBX,84.37
2024-01-12,ORBX,85.74
2024-01-15,ORBX,85.46
2024-01-16,ORBX,83.85
2024-01-17,ORBX,83.21
2024-01-18,ORBX,81.38
2024-01-19,ORBX,81.4
2024-01-22,ORBX,81.75
2024-01-23,ORBX,80.85
2024-01-24,ORBX,79.05
2024-01-25,ORBX,77.21
2024-01-26,ORBX,77.73
2024-01-29,ORBX,80.03
2024-01-30,ORBX,79.3
2024-01-31,ORBX,77.55
2024-02-01,ORBX,75.36
2024-02-02,ORBX,76.56
2024-02-05,ORBX,75.7
2024-02-06,ORBX,76.15
2024-02-07,ORBX,75.33
2024-02-08,ORBX,74.69
2024-02-09,ORBX,73.7
2024-02-12,ORBX,75.08
2024-02-13,ORBX,73.71
2024-02-14,ORBX,73.9
2024-02-15,ORBX,72.83
2024-02-16,ORBX,73.9
2024-02-19,ORBX,73.4
2024-02-20,ORBX,73.43
2024-02-21,ORBX,73.38
2024-02-22,ORBX,71.68
2024-02-23,ORBX,71.42
2024-02-26,ORBX,70.16
2024-02-27,ORBX,71.41
2024-02-28,ORBX,72.61
2024-02-29,ORBX,72.21
2024-03-01,ORBX,72.91
2024-03-04,ORBX,73.18
2024-03-05,ORBX,74.18
2024-03-06,ORBX,73.48
2024-03-07,ORBX,73.96
2024-03-08,ORBX,73.44
2024-03-11,ORBX,73.26
2024-03-12,ORBX,74.34
2024-03-13,ORBX,74.08
2024-03-14,ORBX,73.6
2024-03-15,ORBX,75.17
2024-03-18,ORBX,75.25
2024-03-19,ORBX,75.11
2024-03-20,ORBX,75.1
2024-03-21,ORBX,75.3
2024-03-22,ORBX,72.5
2024-03-25,ORBX,71.49
2024-03-26,ORBX,71.97
2024-03-27,ORBX,73.1
2024-03-28,ORBX,70.55
2024-03-29,ORBX,71.55
